supplier,solar_farm,costs
a_3,b_939,6652
a_4,b_939,10288
a_5,b_939,11639
a_6,b_939,10670
a_7,b_939,2295
a_8,b_939,9545
a_9,b_939,7987
a_10,b_939,2368
a_11,b_939,9181
a_12,b_939,2467
a_13,b_939,5602
a_14,b_939,2614
a_15,b_939,8352
a_16,b_939,5305
a_17,b_939,5578
a_18,b_939,5614
a_19,b_939,2936
a_20,b_939,1852
a_21,b_939,2253
a_22,b_939,11065
a_23,b_939,11753
a_24,b_939,5989
a_25,b_939,7613
a_26,b_939,6543
a_27,b_939,10974
a_28,b_939,11153
a_29,b_939,7848
a_30,b_939,3100
a_31,b_939,4685
a_32,b_939,10647
a_33,b_939,8360
a_34,b_939,7385
a_35,b_939,9515
a_36,b_939,7626
a_37,b_939,8029
a_38,b_939,4397
a_39,b_939,11601
a_40,b_939,7969
a_41,b_939,3030
a_42,b_939,4859
a_43,b_939,10753
a_44,b_939,11872
a_45,b_939,9698
a_46,b_939,11209
a_47,b_939,10987
a_48,b_939,9424
a_49,b_939,6529
a_50,b_939,1904
a_51,b_939,6963
a_52,b_939,4414
a_53,b_939,8958
a_54,b_939,4118
a_55,b_939,4409
a_56,b_939,1904
a_57,b_939,1586
a_58,b_939,5646
a_59,b_939,8861
a_60,b_939,2776
a_61,b_939,4174
a_62,b_939,6166
a_63,b_939,3278
a_64,b_939,11565
a_65,b_939,5343
a_66,b_939,2743
a_67,b_939,11357
a_68,b_939,2807
a_69,b_939,10777
a_70,b_939,9650
a_71,b_939,7642
a_72,b_939,9017
a_73,b_939,5714
a_74,b_939,9124
a_75,b_939,2357
a_76,b_939,10007
a_77,b_939,7099
a_78,b_939,1257
a_79,b_939,1659
a_80,b_939,1694
a_81,b_939,8673
a_82,b_939,5733
a_83,b_939,4775
a_84,b_939,6731
a_85,b_939,10436
a_86,b_939,3372
a_87,b_939,4920
a_88,b_939,9456
a_89,b_939,6037
a_90,b_939,11189
a_91,b_939,1523
a_92,b_939,1893
a_93,b_939,10253
a_94,b_939,4994
a_95,b_939,3492
a_96,b_939,10281
a_97,b_939,2838
a_98,b_939,11890
a_99,b_939,2553
a_100,b_939,7672
a_1,b_940,7841
a_2,b_940,4357
a_3,b_940,3052
a_4,b_940,9995
a_5,b_940,7722
a_6,b_940,9104
a_7,b_940,4082
a_8,b_940,10806
a_9,b_940,4194
a_10,b_940,3620
a_11,b_940,6331
a_12,b_940,8914
a_13,b_940,10063
a_14,b_940,3003
a_15,b_940,8357
a_16,b_940,3755
a_17,b_940,9218
a_18,b_940,10973
a_19,b_940,4551
a_20,b_940,5517
a_21,b_940,7468
a_22,b_940,7256
a_23,b_940,6602
a_24,b_940,4433
a_25,b_940,5398
a_26,b_940,8932
a_27,b_940,10922
a_28,b_940,10775
a_29,b_940,2399
a_30,b_940,10823
a_31,b_940,7729
a_32,b_940,10896
a_33,b_940,1866
a_34,b_940,1382
a_35,b_940,6534
a_36,b_940,3558
a_37,b_940,1066
a_38,b_940,9649
a_39,b_940,3959
a_40,b_940,11007
a_41,b_940,10240
a_42,b_940,11588
a_43,b_940,3027
a_44,b_940,4666
a_45,b_940,1980
a_46,b_940,4792
a_47,b_940,2464
a_48,b_940,4940
a_49,b_940,3932
a_50,b_940,5784
a_51,b_940,10653
a_52,b_940,7206
a_53,b_940,1019
a_54,b_940,6369
a_55,b_940,6656
a_56,b_940,3953
a_57,b_940,10732
a_58,b_940,10515
a_59,b_940,5431
a_60,b_940,2451
a_61,b_940,7977
a_62,b_940,3482
a_63,b_940,1204
a_64,b_940,6473
a_65,b_940,11949
a_66,b_940,8182
a_67,b_940,11651
a_68,b_940,3209
a_69,b_940,11677
a_70,b_940,3654
a_71,b_940,5582
a_72,b_940,9831
a_73,b_940,2935
a_74,b_940,1950
a_75,b_940,7726
a_76,b_940,5225
a_77,b_940,1484
a_78,b_940,2553
a_79,b_940,5424
a_80,b_940,7839
a_81,b_940,1274
a_82,b_940,8954
a_83,b_940,8765
a_84,b_940,4137
a_85,b_940,2432
a_86,b_940,10932
a_87,b_940,11712
a_88,b_940,7522
a_89,b_940,7623
a_90,b_940,10252
a_91,b_940,1380
a_92,b_940,11206
a_93,b_940,7061
a_94,b_940,11330
a_95,b_940,7356
a_96,b_940,1661
a_97,b_940,11806
a_98,b_940,6599
a_99,b_940,10448
a_100,b_940,4155
a_1,b_941,4627
a_2,b_941,11902
a_3,b_941,10788
a_4,b_941,2150
a_5,b_941,7505
a_6,b_941,10537
a_7,b_941,11232
a_8,b_941,11194
a_9,b_941,10925
a_10,b_941,8682
a_11,b_941,5288
a_12,b_941,1856
a_13,b_941,5337
a_14,b_941,5438
a_15,b_941,6963
a_16,b_941,10738
a_17,b_941,6011
a_18,b_941,8454
a_19,b_941,6600
a_20,b_941,7777
a_21,b_941,8771
a_22,b_941,1361
a_23,b_941,6580
a_24,b_941,9412
a_25,b_941,8511
a_26,b_941,5959
a_27,b_941,1802
a_28,b_941,7252
a_29,b_941,3857
a_30,b_941,5016
a_31,b_941,3562
a_32,b_941,1383
a_33,b_941,5587
a_34,b_941,10974
a_35,b_941,8644
a_36,b_941,5420
a_37,b_941,1311
a_38,b_941,5066
a_39,b_941,1894
a_40,b_941,10901
a_41,b_941,5281
a_42,b_941,1249
a_43,b_941,3388
a_44,b_941,9393
a_45,b_941,9459
a_46,b_941,8388
a_47,b_941,2569
a_48,b_941,3489
a_49,b_941,5689
a_50,b_941,6150
a_51,b_941,8826
a_52,b_941,9955
a_53,b_941,6470
a_54,b_941,7792
a_55,b_941,5117
a_56,b_941,7083
a_57,b_941,8048
a_58,b_941,6394
a_59,b_941,6693
a_60,b_941,10990
a_61,b_941,5748
a_62,b_941,2714
a_63,b_941,4971
a_64,b_941,9663
a_65,b_941,6552
a_66,b_941,4559
a_67,b_941,3709
a_68,b_941,4902
a_69,b_941,3493
a_70,b_941,9772
a_71,b_941,6918
a_72,b_941,8563
a_73,b_941,3091
a_74,b_941,5439
a_75,b_941,2413
a_76,b_941,2221
a_77,b_941,1408
a_78,b_941,2532
a_79,b_941,11474
a_80,b_941,9769
a_81,b_941,10399
a_82,b_941,4739
a_83,b_941,3051
a_84,b_941,6370
a_85,b_941,2296
a_86,b_941,4279
a_87,b_941,6439
a_88,b_941,10673
a_89,b_941,5820
a_90,b_941,5047
a_91,b_941,4308
a_92,b_941,2690
a_93,b_941,8781
a_94,b_941,1292
a_95,b_941,7288
a_96,b_941,8102
a_97,b_941,10294
a_98,b_941,11514
a_99,b_941,11097
a_100,b_941,2763
a_1,b_942,1863
a_2,b_942,11875
a_3,b_942,8175
a_4,b_942,8120
a_5,b_942,4087
a_6,b_942,6780
a_7,b_942,4119
a_8,b_942,8582
a_9,b_942,4639
a_10,b_942,11841
a_11,b_942,9121
a_12,b_942,5626
a_13,b_942,9275
a_14,b_942,11828
a_15,b_942,6203
a_16,b_942,3518
a_17,b_942,5203
a_18,b_942,11531
a_19,b_942,6119
a_20,b_942,10008
a_21,b_942,11788
a_22,b_942,4746
a_23,b_942,5688
a_24,b_942,2905
a_25,b_942,9197
a_26,b_942,9647
a_27,b_942,3942
a_28,b_942,2977
a_29,b_942,9869
a_30,b_942,9938
a_31,b_942,11888
a_32,b_942,11810
a_33,b_942,6596
a_34,b_942,9688
a_35,b_942,3570
a_36,b_942,10771
a_37,b_942,11514
a_38,b_942,11549
a_39,b_942,5538
a_40,b_942,8397
a_41,b_942,10998
a_42,b_942,8093
a_43,b_942,5407
a_44,b_942,6177
a_45,b_942,4144
a_46,b_942,11374
a_47,b_942,5677
a_48,b_942,11864
a_49,b_942,8521
a_50,b_942,7980
a_51,b_942,3928
a_52,b_942,11669
a_53,b_942,8114
a_54,b_942,11680
a_55,b_942,7506
a_56,b_942,2814
a_57,b_942,11794
a_58,b_942,2935
a_59,b_942,1502
a_60,b_942,3810
a_61,b_942,7072
a_62,b_942,7074
a_63,b_942,2876
a_64,b_942,10582
a_65,b_942,6399
a_66,b_942,11260
a_67,b_942,3866
a_68,b_942,8942
a_69,b_942,2323
a_70,b_942,7933
a_71,b_942,2900
a_72,b_942,1027
a_73,b_942,5554
a_74,b_942,2428
a_75,b_942,2118
a_76,b_942,7088
a_77,b_942,7866
a_78,b_942,1179
a_79,b_942,4972
a_80,b_942,7863
a_81,b_942,11159
a_82,b_942,7797
a_83,b_942,8705
a_84,b_942,9007
a_85,b_942,4498
a_86,b_942,5105
a_87,b_942,10309
a_88,b_942,8908
a_89,b_942,8316
a_90,b_942,9556
a_91,b_942,11164
a_92,b_942,5070
a_93,b_942,4838
a_94,b_942,7514
a_95,b_942,6445
a_96,b_942,7375
a_97,b_942,3043
a_98,b_942,11289
a_99,b_942,5730
a_100,b_942,9954
a_1,b_943,2184
a_2,b_943,1105
a_3,b_943,3752
a_4,b_943,5933
a_5,b_943,7108
a_6,b_943,11613
a_7,b_943,5859
a_8,b_943,7905
a_9,b_943,9850
a_10,b_943,9573
a_11,b_943,7477
a_12,b_943,10974
a_13,b_943,11053
a_14,b_943,3734
a_15,b_943,2579
a_16,b_943,9257
a_17,b_943,5969
a_18,b_943,9091
a_19,b_943,5299
a_20,b_943,1541
a_21,b_943,1537
a_22,b_943,1193
a_23,b_943,5535
a_24,b_943,10131
a_25,b_943,9879
a_26,b_943,3811
a_27,b_943,8912
a_28,b_943,6997
a_29,b_943,5464
a_30,b_943,3194
a_31,b_943,11233
a_32,b_943,7499
a_33,b_943,11861
a_34,b_943,3932
a_35,b_943,7808
a_36,b_943,8753
a_37,b_943,3025
a_38,b_943,9834
a_39,b_943,7218
a_40,b_943,6809
a_41,b_943,4029
a_42,b_943,4587
a_43,b_943,2872
a_44,b_943,9844
a_45,b_943,5278
a_46,b_943,10098
a_47,b_943,10562
a_48,b_943,4047
a_49,b_943,3542
a_50,b_943,9289
a_51,b_943,5346
a_52,b_943,1094
a_53,b_943,11240
a_54,b_943,5318
a_55,b_943,6538
a_56,b_943,9700
a_57,b_943,6301
a_58,b_943,9579
a_59,b_943,9729
a_60,b_943,7146
a_61,b_943,7442
a_62,b_943,9739
a_63,b_943,3794
a_64,b_943,1815
a_65,b_943,3320
a_66,b_943,10141
a_67,b_943,4000
a_68,b_943,2361
a_69,b_943,5980
a_70,b_943,1092
a_71,b_943,2570
a_72,b_943,1568
a_73,b_943,8125
a_74,b_943,1153
a_75,b_943,2829
a_76,b_943,5998
a_77,b_943,1255
a_78,b_943,3953
a_79,b_943,10547
a_80,b_943,11593
a_81,b_943,7684
a_82,b_943,3500
a_83,b_943,10189
a_84,b_943,5440
a_85,b_943,7246
a_86,b_943,9428
a_87,b_943,11305
a_88,b_943,4396
a_89,b_943,7882
a_90,b_943,11018
a_91,b_943,3639
a_92,b_943,5386
a_93,b_943,3146
a_94,b_943,8406
a_95,b_943,3975
a_96,b_943,7059
a_97,b_943,11362
a_98,b_943,7922
a_99,b_943,5925
a_100,b_943,10381
a_1,b_944,9561
a_2,b_944,1258
a_3,b_944,1096
a_4,b_944,7914
a_5,b_944,5497
a_6,b_944,7543
a_7,b_944,9225
a_8,b_944,10290
a_9,b_944,5634
a_10,b_944,11373
a_11,b_944,7408
a_12,b_944,9130
a_13,b_944,7210
a_14,b_944,6401
a_15,b_944,3289
a_16,b_944,4976
a_17,b_944,10224
a_18,b_944,4422
a_19,b_944,10292
a_20,b_944,1742
a_21,b_944,10140
a_22,b_944,6651
a_23,b_944,2313
a_24,b_944,6969
a_25,b_944,1511
a_26,b_944,8946
a_27,b_944,8454
a_28,b_944,6059
a_29,b_944,3139
a_30,b_944,10828
a_31,b_944,3471
a_32,b_944,9711
a_33,b_944,1693
a_34,b_944,7563
a_35,b_944,10812
a_36,b_944,3554
a_37,b_944,2618
a_38,b_944,1378
a_39,b_944,11092
a_40,b_944,7427
a_41,b_944,10907
a_42,b_944,4775
a_43,b_944,9757
a_44,b_944,5356
a_45,b_944,9302
a_46,b_944,5504
a_47,b_944,5746
a_48,b_944,2296
a_49,b_944,1327
a_50,b_944,8657
a_51,b_944,3172
a_52,b_944,5613
a_53,b_944,8786
a_54,b_944,6029
a_55,b_944,3961
a_56,b_944,6853
a_57,b_944,4042
a_58,b_944,7999
a_59,b_944,3138
a_60,b_944,3721
a_61,b_944,11092
a_62,b_944,10072
a_63,b_944,8813
a_64,b_944,2404
a_65,b_944,7531
a_66,b_944,6126
a_67,b_944,11384
a_68,b_944,2137
a_69,b_944,9222
a_70,b_944,11311
a_71,b_944,3892
a_72,b_944,6908
a_73,b_944,2851
a_74,b_944,10561
a_75,b_944,9504
a_76,b_944,8890
a_77,b_944,8333
a_78,b_944,11700
a_79,b_944,5697
a_80,b_944,6655
a_81,b_944,4282
a_82,b_944,9226
a_83,b_944,5747
a_84,b_944,6762
a_85,b_944,6631
a_86,b_944,5627
a_87,b_944,2418
a_88,b_944,6525
a_89,b_944,4471
a_90,b_944,10241
a_91,b_944,1362
a_92,b_944,1444
a_93,b_944,11145
a_94,b_944,10707
a_95,b_944,11678
a_96,b_944,10182
a_97,b_944,4188
a_98,b_944,3002
a_99,b_944,6227
a_100,b_944,9176
a_1,b_945,7864
a_2,b_945,1909
a_3,b_945,9288
a_4,b_945,11139
a_5,b_945,9473
a_6,b_945,10820
a_7,b_945,2164
a_8,b_945,3690
a_9,b_945,6930
a_10,b_945,5609
a_11,b_945,11463
a_12,b_945,6993
a_13,b_945,6032
a_14,b_945,8513
a_15,b_945,3850
a_16,b_945,5311
a_17,b_945,7763
a_18,b_945,4092
a_19,b_945,9591
a_20,b_945,9699
a_21,b_945,2609
a_22,b_945,3315
a_23,b_945,7218
a_24,b_945,1497
a_25,b_945,1877
a_26,b_945,1873
a_27,b_945,9126
a_28,b_945,5286
a_29,b_945,9749
a_30,b_945,8603
a_31,b_945,7124
a_32,b_945,10732
a_33,b_945,3223
a_34,b_945,10101
a_35,b_945,9438
a_36,b_945,6464
a_37,b_945,8433
a_38,b_945,11631
a_39,b_945,7167
a_40,b_945,8764
a_41,b_945,9761
a_42,b_945,8663
a_43,b_945,7449
a_44,b_945,1910
a_45,b_945,5122
a_46,b_945,8497
a_47,b_945,10131
a_48,b_945,7416
a_49,b_945,10346
a_50,b_945,7439
a_51,b_945,10525
a_52,b_945,7751
a_53,b_945,8407
a_54,b_945,3316
a_55,b_945,8672
a_56,b_945,6495
a_57,b_945,5287
a_58,b_945,10878
a_59,b_945,2980
a_60,b_945,4923
a_61,b_945,9552
a_62,b_945,2823
a_63,b_945,10569
a_64,b_945,7420
a_65,b_945,8438
a_66,b_945,2315
a_67,b_945,8040
a_68,b_945,10709
a_69,b_945,6587
a_70,b_945,7240
a_71,b_945,6883
a_72,b_945,8302
a_73,b_945,7065
a_74,b_945,4606
a_75,b_945,10152
a_76,b_945,6585
a_77,b_945,11754
a_78,b_945,9224
a_79,b_945,3481
a_80,b_945,3999
a_81,b_945,5292
a_82,b_945,8535
a_83,b_945,7612
a_84,b_945,6364
a_85,b_945,5510
a_86,b_945,7992
a_87,b_945,1931
a_88,b_945,9153
a_89,b_945,6555
a_90,b_945,11150
a_91,b_945,7255
a_92,b_945,7311
a_93,b_945,1787
a_94,b_945,4253
a_95,b_945,11096
a_96,b_945,9508
a_97,b_945,4230
a_98,b_945,8152
a_99,b_945,6273
a_100,b_945,4266
a_1,b_946,11951
a_2,b_946,3858
a_3,b_946,11127
a_4,b_946,3872
a_5,b_946,1697
a_6,b_946,2785
a_7,b_946,7758
a_8,b_946,9206
a_9,b_946,4366
a_10,b_946,8275
a_11,b_946,3876
a_12,b_946,5393
a_13,b_946,4792
a_14,b_946,11682
a_15,b_946,1158
a_16,b_946,10236
a_17,b_946,1370
a_18,b_946,9702
a_19,b_946,2723
a_20,b_946,8300
a_21,b_946,10431
a_22,b_946,7145
a_23,b_946,10020
a_24,b_946,8900
a_25,b_946,10691
a_26,b_946,1284
a_27,b_946,4601
a_28,b_946,8825
a_29,b_946,3476
a_30,b_946,11845
a_31,b_946,2755
a_32,b_946,11535
a_33,b_946,6836
a_34,b_946,9207
a_35,b_946,9576
a_36,b_946,9548
a_37,b_946,9629
a_38,b_946,3512
a_39,b_946,2823
a_40,b_946,11362
a_41,b_946,1573
a_42,b_946,11363
a_43,b_946,1386
a_44,b_946,7348
a_45,b_946,11877
a_46,b_946,8766
a_47,b_946,6854
a_48,b_946,2473
a_49,b_946,7527
a_50,b_946,4437
a_51,b_946,10514
a_52,b_946,8712
a_53,b_946,8796
a_54,b_946,5814
a_55,b_946,1817
a_56,b_946,6426
a_57,b_946,4026
a_58,b_946,10970
a_59,b_946,1103
a_60,b_946,9620
a_61,b_946,11690
a_62,b_946,10072
a_63,b_946,8041
a_64,b_946,7288
a_65,b_946,2516
a_66,b_946,5022
a_67,b_946,5707
a_68,b_946,8274
a_69,b_946,2445
a_70,b_946,4781
a_71,b_946,10759
a_72,b_946,9100
a_73,b_946,6024
a_74,b_946,1721
a_75,b_946,8500
a_76,b_946,5542
a_77,b_946,8552
a_78,b_946,8671
a_79,b_946,6255
a_80,b_946,6419
a_81,b_946,8112
a_82,b_946,4470
a_83,b_946,5848
a_84,b_946,8748
a_85,b_946,1653
a_86,b_946,7419
a_87,b_946,5190
a_88,b_946,1643
a_89,b_946,11251
a_90,b_946,2937
a_91,b_946,10151
a_92,b_946,6785
a_93,b_946,4625
a_94,b_946,11533
a_95,b_946,9036
a_96,b_946,11811
a_97,b_946,7935
a_98,b_946,6733
a_99,b_946,6190
a_100,b_946,8444
a_1,b_947,9433
a_2,b_947,11671
a_3,b_947,3013
a_4,b_947,3465
a_5,b_947,9341
a_6,b_947,11070
a_7,b_947,1738
a_8,b_947,2189
a_9,b_947,5570
a_10,b_947,3412
a_11,b_947,4218
a_12,b_947,11950
a_13,b_947,3865
a_14,b_947,11984
a_15,b_947,8188
a_16,b_947,4407
a_17,b_947,11972
a_18,b_947,1014
a_19,b_947,2884
a_20,b_947,6427
a_21,b_947,7474
a_22,b_947,1537
a_23,b_947,6490
a_24,b_947,6788
a_25,b_947,1468
a_26,b_947,1007
a_27,b_947,11978
a_28,b_947,11081
a_29,b_947,7106
a_30,b_947,9776
a_31,b_947,5545
a_32,b_947,5845
a_33,b_947,3705
a_34,b_947,4706
a_35,b_947,4059
a_36,b_947,4711
a_37,b_947,6969
a_38,b_947,3256
a_39,b_947,10985
a_40,b_947,2847
a_41,b_947,5602
a_42,b_947,9516
a_43,b_947,10635
a_44,b_947,11775
a_45,b_947,10219
a_46,b_947,11152
a_47,b_947,5154
a_48,b_947,2703
a_49,b_947,3367
a_50,b_947,5747
a_51,b_947,7995
a_52,b_947,9991
a_53,b_947,9835
a_54,b_947,10487
a_55,b_947,2731
a_56,b_947,1141
a_57,b_947,11091
a_58,b_947,11029
a_59,b_947,9141
a_60,b_947,8075
a_61,b_947,11482
a_62,b_947,11760
a_63,b_947,8277
a_64,b_947,9753
a_65,b_947,2231
a_66,b_947,10897
a_67,b_947,8470
a_68,b_947,2286
a_69,b_947,1966
a_70,b_947,3781
a_71,b_947,5178
a_72,b_947,8346
a_73,b_947,8692
a_74,b_947,7132
a_75,b_947,4589
a_76,b_947,1167
a_77,b_947,1037
a_78,b_947,5374
a_79,b_947,3396
a_80,b_947,7643
a_81,b_947,9466
a_82,b_947,10468
a_83,b_947,4788
a_84,b_947,5430
a_85,b_947,1768
a_86,b_947,8191
a_87,b_947,10393
a_88,b_947,1834
a_89,b_947,2354
a_90,b_947,6644
a_91,b_947,7318
a_92,b_947,5875
a_93,b_947,9578
a_94,b_947,7888
a_95,b_947,10922
a_96,b_947,3183
a_97,b_947,10871
a_98,b_947,8789
a_99,b_947,9481
a_100,b_947,7590
a_1,b_948,2104
a_2,b_948,1606
a_3,b_948,10895
a_4,b_948,5716
a_5,b_948,6692
a_6,b_948,1317
a_7,b_948,11734
a_8,b_948,3492
a_9,b_948,4895
a_10,b_948,4378
a_11,b_948,4331
a_12,b_948,9767
a_13,b_948,7844
a_14,b_948,4074
a_15,b_948,6229
a_16,b_948,10792
a_17,b_948,7521
a_18,b_948,3156
a_19,b_948,6164
a_20,b_948,7582
a_21,b_948,5196
a_22,b_948,5437
a_23,b_948,4215
a_24,b_948,10665
a_25,b_948,5848
a_26,b_948,8187
a_27,b_948,7905
a_28,b_948,7750
a_29,b_948,4416
a_30,b_948,9577
a_31,b_948,4242
a_32,b_948,7247
a_33,b_948,10977
a_34,b_948,10281
a_35,b_948,7379
a_36,b_948,4206
a_37,b_948,3169
a_38,b_948,7613
a_39,b_948,3292
a_40,b_948,2860
a_41,b_948,5942
a_42,b_948,3490
a_43,b_948,2541
a_44,b_948,3580
a_45,b_948,3159
a_46,b_948,10658
a_47,b_948,2488
a_48,b_948,4824
a_49,b_948,7780
a_50,b_948,5804
a_51,b_948,10759
a_52,b_948,8285
a_53,b_948,9906
a_54,b_948,6037
a_55,b_948,9502
a_56,b_948,8898
a_57,b_948,10162
a_58,b_948,10936
a_59,b_948,11261
a_60,b_948,11095
a_61,b_948,4140
a_62,b_948,7997
a_63,b_948,10945
a_64,b_948,9984
a_65,b_948,8680
a_66,b_948,9504
a_67,b_948,2960
a_68,b_948,7256
a_69,b_948,3195
a_70,b_948,7367
a_71,b_948,1435
a_72,b_948,8182
a_73,b_948,9925
a_74,b_948,10372
a_75,b_948,10724
a_76,b_948,3023
a_77,b_948,4727
a_78,b_948,7285
a_79,b_948,2694
a_80,b_948,6647
a_81,b_948,8062
a_82,b_948,9837
a_83,b_948,4546
a_84,b_948,4495
a_85,b_948,2009
a_86,b_948,9484
a_87,b_948,9354
a_88,b_948,7198
a_89,b_948,2517
a_90,b_948,7244
a_91,b_948,3714
a_92,b_948,1684
a_93,b_948,3159
a_94,b_948,11957
a_95,b_948,4580
a_96,b_948,1066
a_97,b_948,5441
a_98,b_948,9741
a_99,b_948,1838
a_100,b_948,2453
a_1,b_949,10379
a_2,b_949,3636
a_3,b_949,4177
a_4,b_949,7875
a_5,b_949,10850
a_6,b_949,10472
a_7,b_949,5552
a_8,b_949,9945
a_9,b_949,11101
a_10,b_949,5725
a_11,b_949,4096
a_12,b_949,6690
a_13,b_949,7425
a_14,b_949,9559
a_15,b_949,7883
a_16,b_949,3601
a_17,b_949,11680
a_18,b_949,3750
a_19,b_949,1793
a_20,b_949,6898
a_21,b_949,1371
a_22,b_949,7531
a_23,b_949,4372
a_24,b_949,4889
a_25,b_949,5658
a_26,b_949,3580
a_27,b_949,5439
a_28,b_949,7988
a_29,b_949,4234
a_30,b_949,6822
a_31,b_949,1588
a_32,b_949,2495
a_33,b_949,4288
a_34,b_949,9635
a_35,b_949,8982
a_36,b_949,7089
a_37,b_949,8994
a_38,b_949,10258
a_39,b_949,6391
a_40,b_949,6559
a_41,b_949,1423
a_42,b_949,1419
a_43,b_949,10092
a_44,b_949,7246
a_45,b_949,3597
a_46,b_949,3597
a_47,b_949,5060
a_48,b_949,6063
a_49,b_949,2859
a_50,b_949,3003
a_51,b_949,1320
a_52,b_949,10537
a_53,b_949,11957
a_54,b_949,8935
a_55,b_949,6038
a_56,b_949,10973
a_57,b_949,4011
a_58,b_949,4488
a_59,b_949,1557
a_60,b_949,6825
a_61,b_949,3023
a_62,b_949,4620
a_63,b_949,7148
a_64,b_949,3549
a_65,b_949,3494
a_66,b_949,11225
a_67,b_949,6136
a_68,b_949,8222
a_69,b_949,7666
a_70,b_949,6036
a_71,b_949,6720
a_72,b_949,10509
a_73,b_949,3753
a_74,b_949,11555
a_75,b_949,11675
a_76,b_949,11947
a_77,b_949,3018
a_78,b_949,10122
a_79,b_949,10973
a_80,b_949,7066
a_81,b_949,8701
a_82,b_949,6146
a_83,b_949,7010
a_84,b_949,4658
a_85,b_949,6536
a_86,b_949,4054
a_87,b_949,10280
a_88,b_949,6520
a_89,b_949,11096
a_90,b_949,9073
a_91,b_949,7346
a_92,b_949,1370
a_93,b_949,4012
a_94,b_949,2742
a_95,b_949,4270
a_96,b_949,5783
a_97,b_949,3128
a_98,b_949,9737
a_99,b_949,11695
a_100,b_949,1094
a_1,b_950,6184
a_2,b_950,3448
a_3,b_950,3673
a_4,b_950,9907
a_5,b_950,8037
a_6,b_950,4652
a_7,b_950,7064
a_8,b_950,8193
a_9,b_950,1054
a_10,b_950,5132
a_11,b_950,1690
a_12,b_950,4569
a_13,b_950,8714
a_14,b_950,10990
a_15,b_950,8819
a_16,b_950,7790
a_17,b_950,9612
a_18,b_950,9668
a_19,b_950,5110
a_20,b_950,6566
a_21,b_950,3066
a_22,b_950,5355
a_23,b_950,3792
a_24,b_950,7423
a_25,b_950,5805
a_26,b_950,5692
a_27,b_950,1023
a_28,b_950,2079
a_29,b_950,9306
a_30,b_950,3523
a_31,b_950,1636
a_32,b_950,3390
a_33,b_950,11428
a_34,b_950,8303
a_35,b_950,4667
a_36,b_950,8613
a_37,b_950,1252
a_38,b_950,7632
a_39,b_950,2664
a_40,b_950,8319
a_41,b_950,7617
a_42,b_950,11904
a_43,b_950,8212
a_44,b_950,4570
a_45,b_950,9064
a_46,b_950,1659
a_47,b_950,9751
a_48,b_950,6287
a_49,b_950,10228
a_50,b_950,8788
a_51,b_950,8844
a_52,b_950,4251
a_53,b_950,9161
a_54,b_950,3545
a_55,b_950,2955
a_56,b_950,5046
a_57,b_950,4138
a_58,b_950,10308
a_59,b_950,2942
a_60,b_950,3678
a_61,b_950,7942
a_62,b_950,5747
a_63,b_950,7674
a_64,b_950,11537
a_65,b_950,3734
a_66,b_950,1061
a_67,b_950,9945
a_68,b_950,2437
a_69,b_950,1477
a_70,b_950,4291
a_71,b_950,7432
a_72,b_950,5817
a_73,b_950,4012
a_74,b_950,5980
a_75,b_950,8967
a_76,b_950,11019
a_77,b_950,6594
a_78,b_950,8416
a_79,b_950,5856
a_80,b_950,2005
a_81,b_950,4519
a_82,b_950,1318
a_83,b_950,3487
a_84,b_950,4591
a_85,b_950,9757
a_86,b_950,5325
a_87,b_950,10049
a_88,b_950,3563
a_89,b_950,10330
a_90,b_950,3156
a_91,b_950,3279
a_92,b_950,4527
a_93,b_950,11567
a_94,b_950,4761
a_95,b_950,7060
a_96,b_950,5470
a_97,b_950,2932
a_98,b_950,7515
a_99,b_950,3328
a_100,b_950,8189
a_1,b_951,4198
a_2,b_951,11371
a_3,b_951,7769
a_4,b_951,6254
a_5,b_951,9590
a_6,b_951,6197
a_7,b_951,9662
a_8,b_951,1977
a_9,b_951,2996
a_10,b_951,5884
a_11,b_951,6591
a_12,b_951,1097
a_13,b_951,1912
a_14,b_951,3604
a_15,b_951,6246
a_16,b_951,11485
a_17,b_951,7782
a_18,b_951,1594
a_19,b_951,3031
a_20,b_951,5667
a_21,b_951,1770
a_22,b_951,4080
a_23,b_951,5311
a_24,b_951,10554
a_25,b_951,8075
a_26,b_951,9441
a_27,b_951,4819
a_28,b_951,6799
a_29,b_951,11575
a_30,b_951,5360
a_31,b_951,5918
a_32,b_951,2933
a_33,b_951,2048
a_34,b_951,6004
a_35,b_951,2243
a_36,b_951,6573
a_37,b_951,9482
a_38,b_951,5714
a_39,b_951,7807
a_40,b_951,8042
a_41,b_951,2829
a_42,b_951,10489
a_43,b_951,2095
a_44,b_951,6173
a_45,b_951,7587
a_46,b_951,4413
a_47,b_951,8497
a_48,b_951,10846
a_49,b_951,3204
a_50,b_951,10934
a_51,b_951,3830
a_52,b_951,10006
a_53,b_951,3412
a_54,b_951,4928
a_55,b_951,1023
a_56,b_951,10434
a_57,b_951,7844
a_58,b_951,2692
a_59,b_951,8207
a_60,b_951,2640
a_61,b_951,4285
a_62,b_951,6468
a_63,b_951,5918
a_64,b_951,9311
a_65,b_951,5678
a_66,b_951,5720
a_67,b_951,6186
a_68,b_951,4032
a_69,b_951,10060
a_70,b_951,6698
a_71,b_951,11788
a_72,b_951,5186
a_73,b_951,7634
